,med.train_20.csv
18042,0.24358159839000126
18043,0.26760996632902745
18044,0.2458714333778449
18045,0.32344981154106134
18046,0.2446882254026893
18047,0.2608782115745545
18048,
18049,0.16899486079581605
18050,0.7436043573408708
18051,0.2591231877800019
18052,0.22548174973994217
18053,0.24133527440932823
18054,0.30719262146153414
18055,0.24764981830255273
18056,0.2254504943480431
18057,0.19616639592487428
18058,0.18289777375095218
18059,0.40332005482193267
18060,0.20387917989022886
18061,0.22025962253778564
18062,0.22354382978093257
18063,
18064,0.2141652571579391
18065,0.39612074039759626
18066,0.32493866641995384
18067,0.2620032908173575
18068,0.18402318431201425
18069,0.34852257701216016
18070,0.07823332880390199
18071,0.2446020562968796
18072,0.2965795457789018
18073,0.3778081529271219
18074,0.18060779555818207
18075,0.1864249835474665
18076,0.32409414979439854
18077,0.32350504090012966
18078,0.2686730271078781
18079,0.3759323574123644
18080,0.3070930571347611
18081,0.26372092938383385
18082,0.39070392766983175
18083,0.24639746241320382
18084,0.32900939840515464
18085,0.25112146583063255
18086,0.2126369203384425
18087,0.24739820826836523
18088,0.2464609131307791
18089,0.2706718568798434
18090,0.27390159368192035
18091,0.2318777515594227
18092,0.22177206637353142
18093,0.3110810411316888
18094,0.24159507019546023
18095,0.2763018440866032
18096,0.22523862610961953
18097,
18098,0.2482671617384199
18099,0.35132456257537337
18100,0.2559837077045999
18101,0.3607540531326582
18102,0.23922216923117778
18103,0.2647412790062369
18104,0.2456767245063669
18105,0.2001401632465064
18106,0.2073320592012985
18107,0.2681016896606767
18108,0.24129485077309798
18109,0.35107699921077484
18110,0.22065579671790359
18111,0.4127291674724588
18112,0.20715304597749906
18113,0.3253013834315617
18114,
18115,0.29963567798715973
18116,0.5236649030886766
18117,0.27474748657658665
18118,0.2994975497320166
18119,0.23314498373748693
18120,0.21727266532346878
18121,0.3100335045209649
18122,0.19513240349569716
18123,0.25749607358982995
18124,0.1999329235645092
18125,0.2465013285860853
18126,0.2474169148046843
18127,0.2524283082937183
18128,0.03940800725941229
18129,0.36368839552556365
18130,0.26417191322620015
18131,0.18849828239350308
18132,0.23938420244594072
18133,0.29282883681098326
18134,
18135,0.2683912406387986
18136,0.2679428852380128
18137,0.1889071910015937
18138,0.26956772483145
18139,0.27507748044676594
18140,0.28264923933297603
18141,0.24100807550004122
18142,0.16569885800041895
18143,0.35441564053628805
18144,0.31455543135980224
18145,0.234737043907431
18146,0.18725731257612144
18147,0.23765477740962493
18148,0.3270196301879905
18149,0.22767029585044662
18150,0.25221721552101006
18151,0.20475305202816918
18152,0.2291156539582756
18153,0.252031202840574
18154,0.4257251257504062
18155,0.2600950860171122
18156,0.36211789961496144
18157,0.28466034745554347
18158,0.2555534685384122
18159,0.2062482549381679
18160,0.21033603889844799
18161,0.2442807495610273
18162,0.22101840268004036
18163,0.34666209041929186
18164,0.2758153647115138
18165,0.26803208471192275
18166,0.3405293834313946
18167,0.1788883132859327
18168,0.30140671439107514
18169,0.27255757603360486
18170,
18171,0.2678910369008928
18172,0.25891224200464724
18173,
18174,0.2898701973309462
18175,0.23776439796837145
18176,0.21484464862255237
18177,0.18875443638208889
18178,0.29862614575270674
18179,0.2771315799613371
18180,0.3241525502142071
18181,0.2150710698571825
18182,0.38686868342544867
18183,0.28272606460891725
18184,0.2625942800974693
18185,0.30305752865935354
18186,0.19929578694732786
18187,
18188,0.22607707713612069
18189,0.23156489617772147
18190,0.24287300568164671
18191,0.2793771841742527
18192,0.30381656850640015
18193,0.27630086481278515
18194,0.1653490073059306
18195,0.29487873725201663
18196,0.3177859031201512
18197,0.19789150547926393
18198,0.2754169440212466
18199,0.3238133806397824
18200,0.25834262197451063
18201,0.23741932925983755
18202,0.23996332704431145
18203,0.3142194532281055
18204,
18205,0.37770493829292684
18206,0.20654288075017213
18207,0.2060601524233875
18208,0.21004792893759872
18209,0.35068968112922116
18210,0.30885061506876
18211,0.3298812233334978
18212,0.2573902337611933
18213,0.26375164872988355
18214,
18215,0.2872501974746572
18216,0.25983391908224707
18217,0.27192740309826324
18218,0.24116531606621627
18219,0.4440028379587726
18220,0.22301676368773649
18221,0.250965630925156
18222,0.26958685053560427
18223,0.24923563917648428
18224,0.16690492314954408
18225,
18226,
18227,0.49144730209301113
18228,0.24368557589259854
18229,0.26158493214013534
18230,0.23558664702551302
18231,0.24596883172432515
18232,0.18783412968096846
18233,0.29175160024084823
18234,0.25727160031903595
18235,0.2516061462955328
18236,0.2345959381112076
18237,0.30501297316127685
18238,0.34545604158251764
18239,0.26581485267024485
18240,
18241,0.24467092968370474
18242,0.3090894509515454
18243,0.2455574121444628
18244,0.3346857244930985
18245,0.20592424846557833
18246,0.1383196142903217
18247,0.26054613062958354
18248,0.2668693209554205
18249,0.23500983564024003
18250,0.3368394909141056
18251,0.23753476305552856
18252,0.24366000584632397
18253,
18254,0.2933718786769193
18255,0.2675820529530112
18256,0.23180773352186235
18257,0.2914496648741166
18258,0.25779586419776623
18259,0.1928624048380907
18260,0.3152658993823715
18261,0.1746787818634904
18262,0.25971491529429136
18263,0.23096915825262243
18264,0.22376933784988084
18265,0.20672362772650266
18266,0.2492750383499055
18267,0.2275993838429765
18268,0.21099401069750634
18269,0.2510130410445003
18270,0.28588895938012426
18271,0.302364198462887
18272,0.2729316301659871
18273,0.24006860150405995
18274,0.17313086918102294
18275,0.27767751162559984
18276,0.21934154838919373
18277,0.3759323574123644
18278,0.22767832121179576
18279,0.25889115799155804
18280,0.3668292806772374
18281,0.31079214162277724
18282,0.24636718080786946
18283,0.1608443446723159
18284,0.24220404298262999
18285,0.17574788387520413
18286,0.2482334843547911
18287,0.23552048420962568
18288,0.20249761831984514
18289,0.32316369804145395
18290,0.23396873073286417
18291,
18292,0.24277263102243907
18293,0.3179825594473211
18294,
18295,0.189330423028384
18296,0.32753470867054035
18297,0.3366251193464135
18298,0.32844372755122664
18299,
18300,0.4110795835230707
18301,0.19328121328395353
18302,0.2929958744674389
18303,0.2726069147055371
18304,0.2914305878975625
18305,0.2374906291410206
18306,0.15832824682138857
18307,0.24959720526841256
18308,0.21931454622218927
18309,0.2785937221938072
18310,0.23370728498040372
18311,0.163600736586774
18312,0.21406447062393608
18313,
18314,0.25985251521763475
18315,0.2926619512703653
18316,0.32503056769611927
18317,0.2526171792803169
18318,0.25100858300134166
18319,0.26962482484799566
18320,0.22690047916361733
18321,0.20085603941917007
18322,0.27275697699779977
18323,0.22821455105272925
18324,0.32082423492016954
18325,0.21192543918245188
18326,0.2619271311247551
18327,
18328,0.2234257127420134
18329,0.2294921191917616
18330,0.23808938995425588
18331,0.2820280272883571
18332,0.3122463358933262
18333,0.2918316656224518
18334,0.3289021959513255
18335,0.22667138986317026
18336,0.2563443334033232
18337,0.23209014363340685
18338,0.25771649079730974
18339,0.24663501836823698
18340,0.29068043313907244
18341,0.2604223362098389
18342,0.25048650733555455
18343,0.19768573686937885
18344,0.27479392466325514
18345,0.24280288840431008
18346,0.20028167827118948
18347,0.2417699413747193
18348,0.12971308819175487
18349,0.20905149385522703
18350,0.27945888393467555
18351,0.21612031990587233
18352,0.21626635357148494
18353,0.2693934232044445
18354,0.28425568604024476
18355,0.2322272151554391
18356,0.25295471110695644
18357,0.26935252833537227
18358,0.22730711317149843
18359,0.30270072538209336
18360,0.2182909114229955
18361,0.21062165093442564
18362,0.24792823175119172
18363,0.2571250851481731
18364,0.2600877839649467
18365,0.16265647555250728
18366,0.2274689199573543
18367,0.3753752403972178
18368,0.31543077774927675
18369,0.31429919701831177
18370,0.274041872588235
18371,0.20677007302042927
18372,0.39010298131426346
18373,0.25625334276696743
18374,0.2458817845660365
18375,0.30423495056733374
18376,0.2593032028848622
18377,0.25809256145339843
18378,0.27665769270674867
18379,0.24431294657850444
18380,0.31387619081336826
18381,0.2597109689859409
18382,0.1803295622342571
18383,0.2518029462901169
18384,0.26774825911707645
18385,0.33208797097253107
18386,0.37860320981293216
18387,0.4012047547274339
18388,0.28947410300624055
18389,0.3117085920166982
18390,0.31489652813876323
18391,0.22995287133629305
18392,0.1951528002750258
18393,0.29959925898996165
18394,0.26261334536623526
18395,0.2703055869509696
18396,0.20552809426388052
18397,0.24255057978302363
18398,0.28644908146947456
18399,0.25838543774024314
18400,0.22871546671813203
18401,0.28951744960229586
18402,0.2631929749524665
18403,
18404,0.22366287586769762
18405,0.3143375684436035
18406,0.30432841897654317
18407,0.24193312851744675
18408,
18409,0.32957752322646094
18410,0.2107953683220578
18411,
18412,0.49252440337589865
18413,0.1971436779741187
18414,0.2687708675995829
18415,0.22621644443225086
18416,0.22045679035016874
18417,0.3185946626928
18418,0.28864116672964946
18419,0.2697062811307366
18420,0.17385170112992976
18421,0.22993090411600647
18422,0.27526427864917224
18423,0.225193356809543
18424,0.29196535860760287
18425,0.2130249842324229
18426,0.2611922305912453
18427,0.2630112388737792
18428,0.23294037640760645
18429,0.24804595809118657
18430,0.19839383838785019
18431,0.23529992048047044
18432,0.41287824665943007
18433,0.3139087031137382
18434,0.32443156495302583
18435,0.182655006513194
18436,0.21902355345171487
18437,0.12504489144064446
18438,0.23599267713315253
18439,0.2936350150503576
18440,0.1754483108865985
18441,0.2514710719872967
18442,0.5159976793257385
18443,0.22569398291683285
18444,0.3089821607666108
18445,0.29645302491670444
18446,0.2773676059048874
18447,0.30234203786239755
18448,0.21946487727528985
18449,0.34172258959316937
18450,0.2253332696210929
18451,0.17835225520327969
18452,0.18789414649754865
18453,0.26107347001766334
18454,0.2943401564504663
18455,0.2679087359017216
18456,0.16168658353033127
18457,0.22150766185820114
18458,0.2218259558505049
18459,0.2830691293409312
18460,0.25977798321298173
18461,0.22863169970521646
18462,0.23244203455394585
18463,
18464,0.29508802405120493
18465,0.2032203037526803
18466,
18467,0.20514626412540182
18468,0.2995175451956419
18469,0.2429715853996388
18470,0.20068515834027434
18471,0.21098735958214776
18472,0.3072692930394033
18473,0.25208420413613075
18474,0.2848614778607371
18475,
18476,0.2365106220911557
18477,0.2426297714557909
18478,0.191196155438767
18479,0.19500855768280045
18480,0.24659889703693094
18481,0.26298160245059954
18482,0.25937505372746394
18483,0.19379163598853844
18484,0.27516128266155004
18485,0.2615600907641711
18486,0.2651781704910212
18487,0.2203011379169625
18488,0.22123001023189992
18489,0.19935794214616154
18490,0.2587735304912654
18491,0.2550028040037846
18492,0.34016739568247845
18493,0.20455737564936005
18494,0.4883660808690712
18495,0.25450988760829285
18496,0.33716648177917485
18497,0.2663601289693416
18498,0.29339318445151374
18499,0.23945277666066878
18500,0.21923443167199552
18501,0.3470609942299959
18502,
18503,0.26624085691246246
18504,0.12263103207762127
18505,0.277204003770973
18506,0.22929264728725562
18507,0.2766301906163253
18508,0.26941184881746505
18509,0.2289176630547125
18510,0.25502645871889407
18511,0.4262347553225031
18512,0.11499158474530058
18513,0.2847513650326817
18514,0.24225301779323682
18515,0.18416506396245025
18516,0.18538439306947474
18517,0.2633710708216882
18518,0.29967249155836584
18519,0.31971951807128873
18520,0.3452549868918917
18521,0.24237075363064842
18522,0.281836889179776
18523,0.20573803593809625
18524,0.12204755792946154
18525,0.2719575661877305
18526,0.21344281304359014
18527,
18528,0.22417293588384068
18529,0.2635289189968415
18530,0.2783017733772002
18531,0.3195292570655516
18532,0.2350900016552967
18533,
18534,0.22975156323554713
18535,0.32622901535269755
18536,0.22892511192036347
18537,0.1665509989156746
18538,0.2861334881263715
18539,
18540,0.21861831792992525
18541,0.363630621909657
18542,0.2856569004605195
18543,0.2846930384210371
18544,0.28550140664320256
18545,0.299679692275167
18546,0.2232196125077568
18547,0.2916769895424203
18548,0.2207794785695748
18549,0.2630089414177199
18550,0.38169812779107004
18551,0.21871118302863357
18552,0.25849711860168545
18553,0.19941920739133123
18554,0.2143042631212415
18555,0.26737721273667914
18556,0.19377358867535843
18557,0.24618108384763338
18558,0.21753057219984118
18559,0.34516588466690024
18560,0.27824931214621973
18561,
18562,0.25064780423618804
18563,0.23203407994039071
18564,0.2477953684446631
18565,0.22808892114066015
18566,0.21215114208817876
18567,0.28273951518221285
18568,
18569,0.3042172329573952
18570,0.341694008935415
18571,0.21596157560019935
18572,0.28462317723637365
18573,0.27341621197832433
18574,0.2978738730139959
18575,0.2071763767721294
18576,
18577,0.21798450833408678
18578,0.25238855039033004
18579,0.16549486551998827
18580,0.29014236690260553
18581,0.23351165876410318
18582,
18583,
18584,0.2190702243303846
18585,0.30032545827816315
18586,0.3715748615457599
18587,0.22551063338683774
18588,0.2747911459799357
18589,0.2419263189205133
18590,0.2528469211305132
18591,0.2756648000329336
18592,0.2570015900490714
18593,0.2450673124383982
18594,0.21008008202198591
18595,0.14285563927934963
18596,0.29570601559871146
18597,0.25332103158179486
18598,0.26995629985710234
18599,0.28522858914665006
18600,0.28702848475578313
18601,0.29353115653695905
18602,0.31528014049006914
18603,0.22647873021891451
18604,0.19827511876787707
18605,0.2145505528953151
18606,0.23359887424564374
18607,0.30528358930009414
18608,0.27059121170958145
18609,0.22477513047696596
18610,0.2452056836138221
18611,0.22424273913194948
18612,0.2992921609140451
18613,0.29013157150252533
18614,0.21462200815253352
18615,0.34375949570016195
18616,0.2554896427739526
18617,0.33743231102800375
18618,0.26471732317165986
18619,
18620,0.35311055439036776
18621,0.2785531858610638
18622,0.21541905055482602
18623,0.21479295201713422
18624,0.29664771132267675
18625,0.2771734471338728
18626,0.2825163593068105
18627,0.2532253434826278
18628,0.21469218991819583
18629,0.3104199226638814
18630,
18631,0.310446409535832
18632,0.20341699382270395
18633,0.25671168754492213
18634,
18635,0.26441920140368336
18636,0.28264726438685805
18637,0.23476565591749832
18638,0.20895918793922785
18639,0.22925520235851005
18640,0.24520812951987492
18641,0.1961487283963287
18642,0.2562128533417589
18643,0.18216985945009145
18644,0.28164556357320214
18645,0.25323764848207886
18646,0.2503343406008287
18647,0.30563538502876475
18648,0.2300597042097382
18649,0.23758873714338724
18650,0.259851596694634
18651,0.23759782697535936
18652,0.29254792718807066
18653,0.21767661085151013
18654,
18655,0.27103764649829587
18656,0.24314863907148287
18657,0.24508684398169667
18658,0.2495776719098537
18659,0.3081290426633363
18660,0.19549521492968147
18661,0.262087493679635
18662,0.21736669967085176
18663,0.22703554288310623
18664,0.19101085675736174
18665,0.30034031359072255
18666,0.3049981832688696
18667,0.16554156191890046
18668,0.23814896233397176
18669,0.3317113745674216
18670,0.32240089665317184
18671,0.24714862296617746
18672,0.16208604707253305
18673,0.4753010823184044
18674,0.30903223493253495
18675,0.23496516333350848
18676,0.24980052837040634
18677,0.28745315247465164
18678,0.1982362275366074
18679,0.2847407603525013
18680,0.23674700462824305
18681,0.2655025050227061
18682,0.24277440269627892
18683,0.32231048563206877
18684,0.25342482023341173
18685,0.20505129948473444
18686,
18687,0.4078677802605356
18688,0.2658062754706143
18689,0.3125639154663029
18690,0.22463101887204795
18691,0.22763177728024453
18692,0.29544587998923766
18693,0.2659250809697621
18694,0.2783417781912696
18695,0.1567680357567781
18696,0.22197626501995127
18697,0.19005218634788001
18698,0.2806851804815661
18699,0.23078597550741176
18700,0.1838313133047913
18701,0.3359463098045351
18702,0.21791207696119264
18703,0.2965999193298553
18704,0.24229540737775268
18705,0.24936496827456933
18706,0.2739146910036545
18707,0.24873053922435728
18708,0.27601662359125534
18709,
18710,0.34462467098512806
18711,0.36738655527829833
18712,0.25455956607805286
18713,0.2552560677952028
18714,0.24348749264556857
18715,0.283644192439338
18716,0.2516886853587703
18717,0.23734048375448447
18718,0.29168630077588675
18719,0.2941543486630378
18720,0.2437181169676521
18721,0.2173472711147303
18722,0.2653222150280796
18723,0.27175795292164573
18724,0.2747831115095174
18725,0.1904331249445037
18726,0.2734354052899872
18727,0.25995806368180585
18728,0.23575957723293728
18729,0.3087717735147124
18730,0.2643043133867341
18731,0.29272357289459994
18732,0.2353656177897131
18733,0.16869495715071448
18734,0.21809164244478618
18735,0.22850403408284847
18736,0.23471692243700082
18737,0.2863523644477445
18738,0.29259274783942235
18739,0.25042001797163504
18740,0.21451494580083486
18741,0.2841310604765358
18742,0.21350744258806575
18743,0.281734398452097
18744,0.18075771921563888
18745,0.26373047236824243
18746,0.25008438342101735
18747,0.31291508964151815
18748,0.2096101491859721
18749,0.37184737737541507
18750,
18751,0.3336640836675019
18752,0.216988840587637
18753,0.1923650190508701
18754,0.41634926062162003
18755,0.26259079513962214
18756,0.2524285827717133
18757,0.3552164001035729
18758,0.3273065785364635
18759,0.2711303681671223
18760,0.2749381579353841
18761,0.2952396699678027
18762,0.33592794357149813
18763,0.26106818719994596
18764,0.23592750495038783
18765,0.24104822530851022
18766,0.2729458780301317
18767,0.41870930182380484
18768,0.2419710144490521
18769,0.21456505419594218
18770,0.30430200822982867
18771,0.408661639300282
18772,0.19822682029739758
18773,0.2726170028010738
18774,0.26668873350777955
18775,0.23301633423611945
18776,
18777,0.2575220603305274
18778,0.3299609916431674
18779,0.2867986140167289
18780,0.19871200851350268
18781,0.22264657965575652
18782,0.3071585451534383
18783,0.3099710853656835
18784,0.24916213471630155
18785,0.2915755085698908
18786,
18787,
18788,0.30511951289287653
18789,0.20363441899339763
18790,0.29212066089684807
18791,0.25131040523630366
18792,0.3141973723146372
18793,0.16223716183341974
18794,0.3261559470912354
18795,0.28259627064637693
18796,0.19394401464118505
18797,0.2945403160264566
18798,0.17250545646063775
18799,0.25027266697891415
18800,0.3021971901285223
18801,0.27232921193684156
18802,0.19993721747520676
18803,0.22621412617602066
18804,0.22745740738961384
18805,0.2539130398715066
18806,0.30079750373266767
18807,
18808,0.2547871014032176
18809,0.23374918101827669
18810,0.23988242814625604
18811,0.33709070476315683
18812,0.24950600222013775
18813,0.24275697938441843
18814,0.22194299543587426
18815,0.20548111139929748
18816,
18817,0.33207400021101097
18818,0.22346061938881523
18819,0.2294147217186442
18820,0.2493866509937448
18821,0.232382855405306
18822,0.19587028890529024
18823,0.3080133882551416
18824,0.2088336094376232
18825,0.19287284293864293
18826,0.2792524772665047
18827,0.27567831410353805
18828,0.24960795345963094
18829,0.21968421966888785
18830,0.1165466493795384
18831,
18832,0.276565948664231
18833,0.24067773794259162
18834,0.23070448555922896
18835,0.2583258621817862
18836,
18837,0.2537163018218588
18838,0.23846392313479392
18839,0.211069301468502
18840,0.23942998222390022
18841,0.22710391776992944
18842,0.24535370940658763
18843,0.21237467401455057
18844,0.10296927902439679
18845,0.2188257044429559
18846,0.28754691526099774
18847,0.35551831273356593
18848,0.20841348586465558
18849,0.3199067739873699
18850,0.2918864790574116
18851,0.30837756543056405
18852,0.2520813319235047
18853,0.27309058357543947
18854,0.2945624985908383
18855,0.2503086941432129
18856,
18857,0.23229174717258105
18858,0.3055146101742615
18859,0.2887916225067302
18860,0.24883955582072137
18861,0.23491515497048887
18862,0.17306251638467052
18863,0.27541941627845057
18864,0.22096448405725477
18865,0.36699042737585474
18866,0.2839437771274813
18867,0.42575662460207353
18868,0.25436483851156233
18869,0.25526852129113153
18870,0.173698223724564
18871,0.43908051712047924
18872,0.2568718367229901
18873,0.2683060194279604
18874,0.25959290241096133
18875,0.25163861309196034
18876,0.19586652456038567
18877,0.2669062816522092
18878,0.22745635426133848
18879,0.2123324400791905
18880,0.2255455679641123
18881,0.4663303612141966
18882,0.3271506672166292
18883,0.22933041839656176
18884,0.2921800992798623
18885,0.23607827277066473
18886,0.28218720547817244
18887,0.28320910535250554
18888,0.46052915967121966
18889,0.22260344861993753
18890,0.22080529467556664
18891,0.2173206784679833
18892,0.35524668397527115
18893,0.22771565357414714
18894,0.22015782754030622
18895,0.184477176361464
18896,0.2786755461729109
18897,0.2910543885806477
18898,0.20264302803019407
18899,0.24344606485932951
18900,0.2061622421274013
18901,0.2650578456927719
18902,0.23421451122800652
18903,0.2588169417972299
18904,0.26770635676516896
18905,0.23795011908649621
18906,
18907,0.2418288741642175
18908,0.3654821808082701
18909,0.3104633590335967
18910,0.25001129968541835
18911,0.3131722523399333
18912,0.20295994292737396
18913,0.29131557939606545
18914,0.23444747928976595
18915,0.19091236399352352
18916,0.27133012484158026
18917,0.40722767520710523
18918,
18919,0.25798921218155857
18920,0.23437572579887556
18921,0.3715557017384191
18922,0.22708346249692146
18923,0.18889484336443163
18924,0.25136059900253904
18925,0.25573318548602697
18926,
18927,0.23709928109050116
18928,0.21325718718200037
18929,0.3004328453800673
18930,0.2544441058167024
18931,
18932,0.21600361314437444
18933,0.26009821319389403
18934,0.2309375866510427
18935,
18936,0.27357413524254803
18937,0.3858662870930428
18938,0.2869514455594899
18939,0.19150994358196305
18940,0.24945114113082145
18941,0.20531767581249838
18942,0.14943506599162448
18943,0.3399506752632163
18944,0.603763893005252
18945,0.2514893650586262
18946,0.2617405270760652
18947,0.28616196674095584
18948,0.2772139343595913
18949,0.24703158901948907
18950,0.23876730860841244
18951,0.23519947142428266
18952,0.24725412082536857
18953,0.35109073877026753
18954,0.29206578721068166
18955,0.2517525325422978
18956,0.3858886258098273
18957,0.2831812419067261
18958,0.18836999910438756
18959,0.26301600925163693
18960,0.29186643948649327
18961,0.33835491310886245
18962,0.29320936205375614
18963,0.24034305762012675
18964,0.26854300740741144
18965,0.33929548972862456
18966,0.2857355493765905
18967,0.17786740231814124
18968,0.28311194821285957
18969,0.25285018863762876
18970,0.09094127268723962
18971,0.4228201685611963
18972,
18973,0.4872536661722645
18974,0.3056850973973054
18975,0.21964713156548532
18976,0.25639219037125616
18977,0.42889234853023783
18978,0.32280176635926483
18979,0.26952417571391796
18980,0.2050990123673453
18981,
18982,0.3547411660153347
18983,0.35283758229145146
18984,0.33996592019736127
18985,0.17409039152579076
18986,0.23614384275080547
18987,0.27379661518658405
18988,0.23290034440602947
18989,0.2508817078112443
18990,0.2860951773456585
18991,0.26956487153588937
18992,0.25596661854856684
18993,0.1264842936293804
18994,0.25923498685265056
18995,0.24368054872735612
18996,0.20320152743059716
18997,0.23568643487661878
18998,
18999,0.22583534978939368
19000,0.19875960501858425
19001,0.247943618023438
19002,0.2767460943425598
19003,0.24846395442507074
19004,0.18305232359537604
19005,0.23652487580903148
19006,0.19315808197046125
19007,0.46572299710283216
19008,0.22852942659242692
19009,0.32421692743538433
19010,0.2349474895044834
19011,0.25095835522355237
19012,0.3101164848856872
19013,0.2907143091496107
19014,0.2255705046708263
19015,0.23969364482781597
19016,0.2408637753542212
19017,0.24753127438091782
19018,0.2652098031945863
19019,
19020,0.26344091939275505
19021,0.15823924972408632
19022,
19023,
19024,0.24672872146336555
19025,0.21403073999440259
19026,0.22763330805056525
19027,0.23198229274155313
19028,0.2758257111529602
19029,0.2953264802730987
19030,0.1967843675471055
19031,0.22016420023536443
19032,0.2343188774637205
19033,0.22840669988031503
19034,0.2812292166245517
19035,0.34128348983397006
19036,0.2319268072080407
19037,0.2246280814237308
19038,0.21804854337049107
19039,0.20332125436567672
19040,0.16496668338306686
19041,0.430895325966521
19042,0.26017201289066916
19043,0.2845678486843236
19044,0.2533020557974033
19045,0.283543061981851
19046,0.20188145146700542
19047,0.23543112525535426
19048,0.23397117408323798
19049,0.25182593585642954
19050,0.3597123839062423
19051,0.2288340137971535
19052,0.4007155559378718
19053,0.3313588888482081
19054,0.32419577370963826
19055,0.2987762168534752
19056,0.17372627363482385
19057,0.22797164169262552
19058,0.2853892152224048
19059,0.26702084646060964
19060,0.2551904470883899
19061,0.3076431113020974
19062,0.2514592431198206
19063,
19064,0.39727846613060736
19065,0.16676863844328116
19066,0.352772519263856
19067,
19068,0.25633643029313635
19069,0.1891086957202528
19070,0.24906204117417952
19071,0.2841857917319447
19072,0.3388258502027651
19073,0.24551346994687206
19074,0.24591908048983835
19075,0.23633385003572616
19076,0.36837955220447627
19077,0.25727343906736944
19078,
19079,
19080,0.24085340414090817
19081,0.28608657079147193
19082,0.22626119260325028
19083,0.20208032856618585
19084,0.2566050248796369
19085,0.3031600404028908
19086,0.25343496028800694
19087,0.31500659956978116
19088,0.3356037574467159
19089,0.18158738572534872
19090,
19091,0.2624173039938349
19092,0.40162362774175686
19093,0.39663769204747323
19094,0.24648733252620014
19095,0.29624774820229083
19096,
19097,0.2108271735766154
19098,0.5908280673058626
19099,0.2942578510693684
19100,0.32483441560758997
19101,0.19840758769647926
19102,0.29036407845183787
19103,0.2378332346861587
19104,0.17806027308554706
19105,0.23037761125689937
19106,0.247247876445028
19107,0.2937126505767732
19108,0.201384248910219
19109,0.18079035007705146
19110,0.30571894689379353
19111,0.31517401577248494
19112,0.2653246033886605
19113,0.23130720757126533
19114,0.25521353284899007
19115,0.24764467630124765
19116,0.21867595356608516
19117,0.28977669901193726
19118,0.38381823690006955
19119,0.2700492838871793
19120,0.237554490935868
19121,0.275990812098031
19122,0.19984303910895562
19123,0.1880765777820459
19124,0.259381595199084
19125,0.3044037079594576
19126,0.24403109578600946
19127,0.2250973001886596
19128,0.31777086176397185
19129,0.20291606485255242
19130,0.23915531344360152
19131,0.2277684677540004
19132,0.27952481482873404
19133,0.295689325230721
19134,0.1964759176099069
19135,0.3401704510293744
19136,0.33554832521876565
19137,0.26358218762207986
19138,
19139,0.30318317801956507
19140,0.27074048781474147
19141,0.42043448840089703
19142,0.27181166521438105
19143,0.26854672023017323
19144,
19145,0.28497222715012105
19146,0.2737252915409
19147,0.29967926065908523
19148,0.26712043066641666
19149,0.2129050352378925
19150,0.21435826123220258
19151,0.30508336328940544
19152,0.34580509900519285
19153,0.260521686460813
19154,0.2887125600514827
19155,0.2902840542095433
19156,0.20688622131311496
19157,0.21471144260102004
19158,0.35694842924855763
19159,0.28030661449706007
19160,0.3250704321470088
19161,0.46070196256914253
19162,0.25328998929117885
19163,0.4213893050818369
19164,
19165,0.2697850177761262
19166,0.22824202002140315
19167,0.23922971924403957
19168,0.32939322308855223
19169,
19170,0.23032929531931057
19171,0.217677785391994
19172,0.24729557847006334
19173,0.2794816936873712
19174,0.2207743587529094
19175,0.26438592565909513
19176,0.3226846129717795
19177,0.2635083249888597
19178,0.24181396928432275
19179,0.48686231326098195
19180,0.4045807737228504
19181,0.18418419664331942
19182,0.24446561210883788
19183,0.2905969725005121
19184,
19185,0.2386918602582273
19186,0.27291268103633826
19187,0.2790214038107134
19188,0.21764048913653522
19189,0.2530640445818124
19190,0.3135183833030307
19191,0.23801616407017545
19192,0.31424252287200916
19193,0.39541188425577234
19194,0.2169174909492052
19195,0.25013711020670426
19196,0.2761064853396221
19197,0.3286060612518621
19198,0.09123813408816972
19199,0.316383815832715
19200,0.23482802345419207
19201,0.324059613263596
19202,0.21948398548845882
19203,0.27053307645848634
19204,0.3125449986605108
19205,0.20266626423623246
19206,0.30778032386093257
19207,0.2313721277557781
19208,0.24523248902326655
19209,0.2327085609279984
19210,0.2372063329196703
19211,0.2021329983349166
19212,0.20411802025280867
19213,0.23132409152270328
19214,0.22533845795260266
19215,0.2583675756781204
19216,0.25374194165258257
19217,0.28350744155042706
19218,0.2318349631064931
19219,0.44451443558218795
19220,0.246782836158975
19221,0.31228486111730347
19222,0.23795544596619733
19223,0.3431162458176068
19224,0.2559297414795654
19225,0.2927274708717629
19226,0.25387383647083783
19227,0.27711941810656715
19228,0.25646978217457495
19229,0.2415672211615426
19230,0.25659083789040826
19231,0.2302501615043555
19232,0.17728731316619273
19233,0.2924471198990908
19234,0.42131872311423724
19235,0.23943576927931287
19236,0.19708480360605996
19237,0.19802765030185554
19238,0.2658604091072584
19239,0.26867433884911707
19240,0.24489544283075704
19241,0.29097061734542173
19242,0.3246083792700014
19243,0.2691182416695185
19244,0.23729883719135936
19245,0.27621124852035506
19246,0.2869061655678937
19247,0.2539504032864436
19248,0.34996171215985905
19249,
19250,
19251,0.28204420361899807
19252,0.21935044597046804
19253,0.22203933737685133
19254,
19255,0.23824889855989473
19256,0.3414202450208298
19257,0.22934216650804262
19258,0.21764895711588705
19259,0.18221140363468535
19260,0.28273006831283753
